<ticker>,<name>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>,<o/i>
QL2,IS ASIA BND S$D,D,20140303,12.9500,12.9500,12.9500,12.9500,0,0
QL2,IS ASIA BND S$D,D,20140304,12.9700,12.9700,12.9700,12.9700,0,0
QL2,IS ASIA BND S$D,D,20140305,12.9800,12.9800,12.9800,12.9800,0,0
QL2,IS ASIA BND S$D,D,20140306,12.9400,12.9400,12.9400,12.9400,0,0
QL2,IS ASIA BND S$D,D,20140307,12.9200,12.9200,12.9200,12.9200,0,0
QL2,IS ASIA BND S$D,D,20140310,12.9900,12.9900,12.9900,12.9900,0,0
QL2,IS ASIA BND S$D,D,20140311,12.9400,12.9400,12.9400,12.9400,0,0
QL2,IS ASIA BND S$D,D,20140312,12.9600,12.9600,12.9600,12.9600,0,0
QL2,IS ASIA BND S$D,D,20140313,12.9800,12.9800,12.9800,12.9800,400,0
QL2,IS ASIA BND S$D,D,20140314,12.9200,12.9200,12.9200,12.9200,0,0
QL2,IS ASIA BND S$D,D,20140317,12.8900,12.8900,12.8900,12.8900,0,0
QL2,IS ASIA BND S$D,D,20140318,12.9000,12.9000,12.9000,12.9000,0,0
QL2,IS ASIA BND S$D,D,20140319,12.8900,12.8900,12.8900,12.8900,0,0
QL2,IS ASIA BND S$D,D,20140320,12.9600,12.9600,12.9600,12.9600,0,0
QL2,IS ASIA BND S$D,D,20140321,12.9400,12.9400,12.9400,12.9400,0,0
QL2,IS ASIA BND S$D,D,20140324,12.9100,12.9100,12.9100,12.9100,0,0
QL2,IS ASIA BND S$D,D,20140325,12.9100,12.9100,12.9100,12.9100,0,0
QL2,IS ASIA BND S$D,D,20140326,12.8300,12.8400,12.8000,12.8000,15400,0
QL2,IS ASIA BND S$D,D,20140327,12.8500,12.8500,12.8500,12.8500,0,0
QL2,IS ASIA BND S$D,D,20140328,12.9100,12.9100,12.9100,12.9100,0,0
QL2,IS ASIA BND S$D,D,20140331,12.8700,12.8700,12.8700,12.8700,0,0
QL2,IS ASIA BND S$D,D,20140401,12.9300,12.9300,12.9300,12.9300,0,0
QL2,IS ASIA BND S$D,D,20140402,12.9700,12.9700,12.9700,12.9700,0,0
QL2,IS ASIA BND S$D,D,20140403,12.9700,12.9700,12.9700,12.9700,0,0
QL2,IS ASIA BND S$D,D,20140404,12.9800,12.9800,12.9800,12.9800,0,0
QL2,IS ASIA BND S$D,D,20140407,12.9800,12.9800,12.9800,12.9800,0,0
QL2,IS ASIA BND S$D,D,20140408,12.9300,12.9300,12.9300,12.9300,0,0
QL2,IS ASIA BND S$D,D,20140409,12.8900,12.8900,12.8900,12.8900,0,0
QL2,IS ASIA BND S$D,D,20140410,12.9100,12.9100,12.9100,12.9100,0,0
QL2,IS ASIA BND S$D,D,20140411,12.9200,12.9200,12.9200,12.9200,0,0
QL2,IS ASIA BND S$D,D,20140414,12.9900,12.9900,12.9900,12.9900,0,0
QL2,IS ASIA BND S$D,D,20140415,13.0000,13.0000,13.0000,13.0000,0,0
QL2,IS ASIA BND S$D,D,20140416,12.9700,12.9700,12.9700,12.9700,0,0
QL2,IS ASIA BND S$D,D,20140417,12.9800,12.9800,12.9800,12.9800,0,0
QL2,IS ASIA BND S$D,D,20140421,12.9800,12.9800,12.9800,12.9800,0,0
QL2,IS ASIA BND S$D,D,20140422,13.0100,13.0100,13.0100,13.0100,0,0
QL2,IS ASIA BND S$D,D,20140423,13.0200,13.0200,13.0200,13.0200,0,0
QL2,IS ASIA BND S$D,D,20140424,13.0300,13.0300,13.0300,13.0300,0,0
QL2,IS ASIA BND S$D,D,20140425,13.0700,13.0700,13.0700,13.0700,0,0
QL2,IS ASIA BND S$D,D,20140428,13.1100,13.1100,13.0600,13.0600,400,0
QL2,IS ASIA BND S$D,D,20140429,13.0300,13.0300,13.0300,13.0300,0,0
QL2,IS ASIA BND S$D,D,20140430,13.0200,13.0200,13.0200,13.0200,0,0
QL2,IS ASIA BND S$D,D,20140502,13.0300,13.0300,13.0300,13.0300,0,0
QL2,IS ASIA BND S$D,D,20140505,13.0400,13.0400,13.0400,13.0400,0,0
QL2,IS ASIA BND S$D,D,20140506,13.0200,13.0200,13.0200,13.0200,0,0
QL2,IS ASIA BND S$D,D,20140507,13.1000,13.1000,13.1000,13.1000,100,0
QL2,IS ASIA BND S$D,D,20140508,13.0600,13.0600,13.0600,13.0600,0,0
QL2,IS ASIA BND S$D,D,20140509,13.0900,13.0900,13.0900,13.0900,0,0
QL2,IS ASIA BND S$D,D,20140512,13.1100,13.1100,13.1100,13.1100,0,0
QL2,IS ASIA BND S$D,D,20140514,13.1200,13.1200,13.1200,13.1200,0,0
QL2,IS ASIA BND S$D,D,20140515,13.1900,13.1900,13.1900,13.1900,0,0
QL2,IS ASIA BND S$D,D,20140516,13.2100,13.2100,13.2100,13.2100,0,0
QL2,IS ASIA BND S$D,D,20140519,13.1400,13.2500,13.1400,13.2500,5600,0
QL2,IS ASIA BND S$D,D,20140520,13.1800,13.1800,13.1800,13.1800,0,0
QL2,IS ASIA BND S$D,D,20140521,13.1800,13.1800,13.1800,13.1800,0,0
QL2,IS ASIA BND S$D,D,20140522,13.1300,13.1300,13.1300,13.1300,0,0
QL2,IS ASIA BND S$D,D,20140523,13.1300,13.1300,13.1300,13.1300,0,0
QL2,IS ASIA BND S$D,D,20140526,13.1300,13.1300,13.1300,13.1300,0,0
QL2,IS ASIA BND S$D,D,20140527,13.1400,13.1400,13.1400,13.1400,0,0
QL2,IS ASIA BND S$D,D,20140528,13.2600,13.2600,13.2600,13.2600,0,0
QL2,IS ASIA BND S$D,D,20140529,13.2700,13.2700,13.2700,13.2700,0,0
QL2,IS ASIA BND S$D,D,20140530,13.2200,13.2200,13.2200,13.2200,0,0
QL2,IS ASIA BND S$D,D,20140602,13.1200,13.1200,13.1200,13.1200,0,0
QL2,IS ASIA BND S$D,D,20140603,13.1000,13.1000,13.1000,13.1000,0,0
QL2,IS ASIA BND S$D,D,20140604,13.1000,13.1000,13.1000,13.1000,0,0
QL2,IS ASIA BND S$D,D,20140605,13.1800,13.1800,13.1800,13.1800,300,0
QL2,IS ASIA BND S$D,D,20140606,13.0900,13.0900,13.0900,13.0900,0,0
QL2,IS ASIA BND S$D,D,20140609,13.0600,13.0600,13.0600,13.0600,0,0
QL2,IS ASIA BND S$D,D,20140610,13.0700,13.0700,13.0700,13.0700,0,0
QL2,IS ASIA BND S$D,D,20140611,13.0600,13.0600,13.0600,13.0600,0,0
QL2,IS ASIA BND S$D,D,20140612,13.0500,13.0500,13.0500,13.0500,100,0
QL2,IS ASIA BND S$D,D,20140613,13.0500,13.0500,13.0500,13.0500,0,0
QL2,IS ASIA BND S$D,D,20140616,13.0800,13.0800,13.0800,13.0800,0,0
QL2,IS ASIA BND S$D,D,20140617,13.0500,13.0500,13.0500,13.0500,0,0
QL2,IS ASIA BND S$D,D,20140618,13.0300,13.0300,13.0300,13.0300,0,0
QL2,IS ASIA BND S$D,D,20140619,13.0300,13.0300,13.0300,13.0300,0,0
QL2,IS ASIA BND S$D,D,20140620,13.0300,13.0300,13.0300,13.0300,0,0
QL2,IS ASIA BND S$D,D,20140623,13.0300,13.0300,13.0300,13.0300,0,0
QL2,IS ASIA BND S$D,D,20140624,13.0900,13.0900,13.0900,13.0900,200,0
QL2,IS ASIA BND S$D,D,20140625,13.0500,13.0500,13.0500,13.0500,0,0
QL2,IS ASIA BND S$D,D,20140626,13.0500,13.0500,13.0500,13.0500,0,0
QL2,IS ASIA BND S$D,D,20140627,13.0400,13.0400,13.0400,13.0400,0,0
QL2,IS ASIA BND S$D,D,20140630,13.1100,13.1100,13.1100,13.1100,100,0
QL2,IS ASIA BND S$D,D,20140701,13.0900,13.0900,13.0900,13.0900,0,0
QL2,IS ASIA BND S$D,D,20140702,13.0700,13.0700,13.0700,13.0700,0,0
QL2,IS ASIA BND S$D,D,20140703,13.0700,13.0700,13.0700,13.0700,0,0
QL2,IS ASIA BND S$D,D,20140704,13.1000,13.1000,13.1000,13.1000,800,0
QL2,IS ASIA BND S$D,D,20140707,13.0600,13.0600,13.0600,13.0600,0,0
QL2,IS ASIA BND S$D,D,20140708,13.1200,13.1200,13.1200,13.1200,5000,0
QL2,IS ASIA BND S$D,D,20140709,13.0600,13.0600,13.0600,13.0600,0,0
QL2,IS ASIA BND S$D,D,20140710,13.0600,13.0600,13.0600,13.0600,0,0
QL2,IS ASIA BND S$D,D,20140711,13.0800,13.0800,13.0800,13.0800,0,0
QL2,IS ASIA BND S$D,D,20140714,13.0600,13.0600,13.0600,13.0600,0,0
QL2,IS ASIA BND S$D,D,20140715,13.0700,13.0700,13.0700,13.0700,0,0
QL2,IS ASIA BND S$D,D,20140716,13.0800,13.0800,13.0800,13.0800,0,0
QL2,IS ASIA BND S$D,D,20140717,13.0600,13.0600,13.0600,13.0600,0,0
QL2,IS ASIA BND S$D,D,20140718,13.0800,13.0800,13.0800,13.0800,0,0
QL2,IS ASIA BND S$D,D,20140721,13.1400,13.1400,13.1400,13.1400,1100,0
QL2,IS ASIA BND S$D,D,20140722,13.0900,13.0900,13.0900,13.0900,0,0
QL2,IS ASIA BND S$D,D,20140723,13.0900,13.0900,13.0900,13.0900,0,0
QL2,IS ASIA BND S$D,D,20140724,13.0800,13.0800,13.0800,13.0800,0,0
QL2,IS ASIA BND S$D,D,20140725,13.1300,13.1300,13.1300,13.1300,0,0
QL2,IS ASIA BND S$D,D,20140729,13.1300,13.1300,13.1300,13.1300,0,0
QL2,IS ASIA BND S$D,D,20140730,13.1600,13.1600,13.1600,13.1600,0,0
QL2,IS ASIA BND S$D,D,20140731,13.1800,13.1800,13.1800,13.1800,0,0
QL2,IS ASIA BND S$D,D,20140801,13.1900,13.1900,13.1900,13.1900,0,0
QL2,IS ASIA BND S$D,D,20140804,13.1500,13.1500,13.1500,13.1500,0,0
QL2,IS ASIA BND S$D,D,20140805,13.1800,13.1800,13.1800,13.1800,0,0
QL2,IS ASIA BND S$D,D,20140806,13.2400,13.2400,13.2400,13.2400,200,0
