<ticker>,<name>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>,<o/i>
K6K,DBXT S&P500 US$,D,20110408,21.0400,21.0400,21.0400,21.0400,0,0
K6K,DBXT S&P500 US$,D,20110411,21.0400,21.0400,21.0400,21.0400,0,0
K6K,DBXT S&P500 US$,D,20110412,21.0400,21.0400,21.0400,21.0400,0,0
K6K,DBXT S&P500 US$,D,20110413,21.0400,21.0400,21.0400,21.0400,0,0
K6K,DBXT S&P500 US$,D,20110414,21.0400,21.0400,21.0400,21.0400,0,0
K6K,DBXT S&P500 US$,D,20110415,20.7700,20.7700,20.7700,20.7700,5000,0
K6K,DBXT S&P500 US$,D,20110418,20.7700,20.7700,20.7700,20.7700,0,0
K6K,DBXT S&P500 US$,D,20110419,20.7700,20.7700,20.7700,20.7700,0,0
K6K,DBXT S&P500 US$,D,20110420,20.7700,20.7700,20.7700,20.7700,0,0
K6K,DBXT S&P500 US$,D,20110421,20.7700,20.7700,20.7700,20.7700,0,0
K6K,DBXT S&P500 US$,D,20110425,20.7700,20.7700,20.7700,20.7700,0,0
K6K,DBXT S&P500 US$,D,20110426,20.7700,20.7700,20.7700,20.7700,0,0
K6K,DBXT S&P500 US$,D,20110427,21.3300,21.3300,21.3000,21.3000,1420,0
K6K,DBXT S&P500 US$,D,20110428,21.3000,21.3000,21.3000,21.3000,0,0
K6K,DBXT S&P500 US$,D,20110429,21.3000,21.3000,21.3000,21.3000,0,0
K6K,DBXT S&P500 US$,D,20110503,21.3000,21.3000,21.3000,21.3000,0,0
K6K,DBXT S&P500 US$,D,20110504,21.3000,21.3000,21.3000,21.3000,0,0
K6K,DBXT S&P500 US$,D,20110505,21.3000,21.3000,21.3000,21.3000,0,0
K6K,DBXT S&P500 US$,D,20110506,21.3000,21.3000,21.3000,21.3000,0,0
K6K,DBXT S&P500 US$,D,20110509,21.3000,21.3000,21.3000,21.3000,0,0
K6K,DBXT S&P500 US$,D,20110510,21.3000,21.3000,21.3000,21.3000,0,0
K6K,DBXT S&P500 US$,D,20110511,21.3000,21.3000,21.3000,21.3000,0,0
K6K,DBXT S&P500 US$,D,20110512,21.3000,21.3000,21.3000,21.3000,0,0
K6K,DBXT S&P500 US$,D,20110513,21.3000,21.3000,21.3000,21.3000,0,0
K6K,DBXT S&P500 US$,D,20110516,21.0400,21.0400,21.0400,21.0400,550,0
K6K,DBXT S&P500 US$,D,20110518,21.0600,21.1200,21.0500,21.1200,110,0
K6K,DBXT S&P500 US$,D,20110519,21.1200,21.1200,21.1200,21.1200,0,0
K6K,DBXT S&P500 US$,D,20110520,21.1200,21.1200,21.1200,21.1200,0,0
K6K,DBXT S&P500 US$,D,20110523,21.1200,21.1200,21.1200,21.1200,0,0
K6K,DBXT S&P500 US$,D,20110524,21.1200,21.1200,21.1200,21.1200,0,0
K6K,DBXT S&P500 US$,D,20110525,21.1200,21.1200,21.1200,21.1200,0,0
K6K,DBXT S&P500 US$,D,20110526,21.1200,21.1200,21.1200,21.1200,0,0
K6K,DBXT S&P500 US$,D,20110527,21.1200,21.1200,21.1200,21.1200,0,0
K6K,DBXT S&P500 US$,D,20110530,21.1200,21.1200,21.1200,21.1200,0,0
K6K,DBXT S&P500 US$,D,20110531,21.2500,21.2500,21.2500,21.2500,6000,0
K6K,DBXT S&P500 US$,D,20110601,21.2500,21.2500,21.2500,21.2500,0,0
K6K,DBXT S&P500 US$,D,20110602,21.2500,21.2500,21.2500,21.2500,0,0
K6K,DBXT S&P500 US$,D,20110603,21.2500,21.2500,21.2500,21.2500,0,0
K6K,DBXT S&P500 US$,D,20110606,20.5700,20.5800,20.5400,20.5800,5060,0
K6K,DBXT S&P500 US$,D,20110607,20.4700,20.4700,20.4700,20.4700,2000,0
K6K,DBXT S&P500 US$,D,20110608,20.3100,20.3100,20.3100,20.3100,1000,0
K6K,DBXT S&P500 US$,D,20110609,20.3100,20.3100,20.3100,20.3100,0,0
K6K,DBXT S&P500 US$,D,20110610,20.3100,20.3100,20.3100,20.3100,0,0
K6K,DBXT S&P500 US$,D,20110613,20.1900,20.1900,20.1900,20.1900,1000,0
K6K,DBXT S&P500 US$,D,20110614,20.2600,20.2600,20.2600,20.2600,5000,0
K6K,DBXT S&P500 US$,D,20110615,20.3300,20.3300,20.3300,20.3300,2000,0
K6K,DBXT S&P500 US$,D,20110616,20.1000,20.1000,20.0200,20.0200,7000,0
K6K,DBXT S&P500 US$,D,20110617,20.0200,20.0200,20.0200,20.0200,0,0
K6K,DBXT S&P500 US$,D,20110620,20.0100,20.0100,20.0100,20.0100,1000,0
K6K,DBXT S&P500 US$,D,20110621,20.0100,20.0100,20.0100,20.0100,0,0
