<ticker>,<name>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>,<o/i>
O9B,DBXT MSASPAC US$,D,20140821,4.1400,4.1400,4.1400,4.1400,0,0
O9B,DBXT MSASPAC US$,D,20140822,4.1700,4.1700,4.1700,4.1700,0,0
O9B,DBXT MSASPAC US$,D,20140825,4.1600,4.1600,4.1600,4.1600,1000,0
O9B,DBXT MSASPAC US$,D,20140826,4.1600,4.1600,4.1600,4.1600,0,0
O9B,DBXT MSASPAC US$,D,20140827,4.1800,4.1800,4.1800,4.1800,0,0
O9B,DBXT MSASPAC US$,D,20140828,4.1600,4.1600,4.1600,4.1600,0,0
O9B,DBXT MSASPAC US$,D,20140829,4.1700,4.1700,4.1700,4.1700,0,0
O9B,DBXT MSASPAC US$,D,20140901,4.1700,4.1700,4.1700,4.1700,120,0
O9B,DBXT MSASPAC US$,D,20140902,4.1600,4.1600,4.1600,4.1600,6330,0
O9B,DBXT MSASPAC US$,D,20140903,4.2000,4.2000,4.2000,4.2000,0,0
O9B,DBXT MSASPAC US$,D,20140904,4.1900,4.1900,4.1900,4.1900,0,0
O9B,DBXT MSASPAC US$,D,20140905,4.1700,4.1700,4.1700,4.1700,0,0
O9B,DBXT MSASPAC US$,D,20140908,4.1800,4.1800,4.1800,4.1800,0,0
O9B,DBXT MSASPAC US$,D,20140909,4.1700,4.1700,4.1700,4.1700,0,0
O9B,DBXT MSASPAC US$,D,20140910,4.1100,4.1100,4.1100,4.1100,0,0
O9B,DBXT MSASPAC US$,D,20140911,4.0900,4.0900,4.0900,4.0900,0,0
O9B,DBXT MSASPAC US$,D,20140912,4.0600,4.0600,4.0600,4.0600,2000,0
O9B,DBXT MSASPAC US$,D,20140915,4.0600,4.0600,4.0500,4.0500,100,0
O9B,DBXT MSASPAC US$,D,20140916,4.0100,4.0100,4.0100,4.0100,9800,0
O9B,DBXT MSASPAC US$,D,20140917,4.0300,4.0300,4.0300,4.0300,0,0
O9B,DBXT MSASPAC US$,D,20140918,4.0100,4.0100,4.0100,4.0100,0,0
O9B,DBXT MSASPAC US$,D,20140919,4.0200,4.0200,4.0200,4.0200,0,0
O9B,DBXT MSASPAC US$,D,20140922,4.0100,4.0100,4.0100,4.0100,2000,0
O9B,DBXT MSASPAC US$,D,20140923,3.9600,3.9600,3.9600,3.9600,0,0
O9B,DBXT MSASPAC US$,D,20140924,3.9600,3.9600,3.9600,3.9600,0,0
O9B,DBXT MSASPAC US$,D,20140925,3.9300,3.9300,3.9300,3.9300,0,0
O9B,DBXT MSASPAC US$,D,20140926,3.9100,3.9100,3.9100,3.9100,0,0
O9B,DBXT MSASPAC US$,D,20140929,3.8600,3.8600,3.8600,3.8600,0,0
O9B,DBXT MSASPAC US$,D,20140930,3.8500,3.8500,3.8500,3.8500,140,0
O9B,DBXT MSASPAC US$,D,20141001,3.8400,3.8400,3.8400,3.8400,0,0
O9B,DBXT MSASPAC US$,D,20141002,3.8200,3.8200,3.8200,3.8200,0,0
O9B,DBXT MSASPAC US$,D,20141003,3.8500,3.8500,3.8500,3.8500,0,0
O9B,DBXT MSASPAC US$,D,20141007,3.8300,3.8300,3.8300,3.8300,1060,0
O9B,DBXT MSASPAC US$,D,20141008,3.8200,3.8200,3.8200,3.8200,0,0
O9B,DBXT MSASPAC US$,D,20141009,3.8900,3.8900,3.8900,3.8900,0,0
O9B,DBXT MSASPAC US$,D,20141010,3.7900,3.7900,3.7900,3.7900,0,0
O9B,DBXT MSASPAC US$,D,20141013,3.7900,3.7900,3.7900,3.7900,0,0
O9B,DBXT MSASPAC US$,D,20141014,3.7900,3.7900,3.7900,3.7900,14000,0
O9B,DBXT MSASPAC US$,D,20141015,3.7800,3.7800,3.7800,3.7800,0,0
O9B,DBXT MSASPAC US$,D,20141016,3.7800,3.7800,3.7800,3.7800,0,0
O9B,DBXT MSASPAC US$,D,20141017,3.7900,3.7900,3.7900,3.7900,0,0
O9B,DBXT MSASPAC US$,D,20141020,3.8100,3.8100,3.8100,3.8100,0,0
O9B,DBXT MSASPAC US$,D,20141021,3.8300,3.8300,3.8300,3.8300,0,0
